name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,brand,value_score
"O-General 1 Ton 5 Star EFFICIENT & TROPICAL Inverter Split AC (Copper Condenser, ASGG12CGTB-B, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51hZ01R+lOL._AC_UL320_.jpg,https://www.amazon.in/General-EFFICIENT-TROPICAL-Condenser-ASGG12CGTB-B/dp/B09JGNFZ54/ref=sr_1_198?qid=1679134247&s=kitchen&sr=1-198,5.0,2.0,48900,55790,O-General,9780.0
"Voltas 1.5 Ton Antibacterial Coating, Heater, Dehumidifier, Remote Control Split System AC (Copper, Hot & Cold, 18H SZS, W...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51y7sRCFDsL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Split-Hot-Cold-White/dp/B07G9JR8W8/ref=sr_1_197?qid=1679134248&s=kitchen&sr=1-197,3.9,70.0,42890,67990,Voltas,10997.435897435898
"Mitsubishi Heavy Industries 1.6 Ton 3 Star Non Inverter Split AC (SRK20CSS-S6, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/11txPtEgTwL._AC_UL320_.jpg,https://www.amazon.in/Mitsubishi-Heavy-Inverter-Split-SRK20CSS-S6/dp/B07PYYGK8R/ref=sr_1_199?qid=1679134248&s=kitchen&sr=1-199,3.7,13.0,58400,65000,Mitsubishi,15783.783783783783
"Voltas 1 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 123V Vectra Pride, Wh...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/416jlYa31FL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-Copper-VECTRA/dp/B0BBFWNK7G/ref=sr_1_201?qid=1679134248&s=kitchen&sr=1-201,5.0,1.0,31990,56990,Voltas,6398.0
Voltas Split Inverter AC 1.5 Ton 3 Star (SAC 183V CZQ),appliances,Air Conditioners,https://m.media-amazon.com/images/I/41byRzlmZjL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Split-Inverter-183V-CZQ/dp/B09G391BM1/ref=sr_1_202?qid=1679134248&s=kitchen&sr=1-202,3.7,175.0,35550,58990,Voltas,9608.108108108108
"Daikin 1 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKF35U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41SPSdyvfML._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-FTKF35U/dp/B09R8WNGCP/ref=sr_1_203?qid=1679134248&s=kitchen&sr=1-203,4.1,114.0,48479,67200,Daikin,11824.146341463416
"Daikin 2.02 Ton 4 Star Inverter Split AC (Copper, PM 2.5 Filter, 2021 Model, FTKL71UV, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51BeBWhPMJL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-FTKL71UV/dp/B09RFZJLR3/ref=sr_1_205?qid=1679134248&s=kitchen&sr=1-205,5.0,1.0,66790,86800,Daikin,13358.0
"Daikin 1.5 Ton 3 Star KATAI Technology, Fixed Speed Split AC (Alloy, PM 2.5, 2022, FTL50UV16V7, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/410ih0eEMfL._AC_UL320_.jpg,https://www.amazon.in/Daikin-KATAI-Technology-Fixed-FTL50UV16V7/dp/B09R8YQBM6/ref=sr_1_206?qid=1679134248&s=kitchen&sr=1-206,3.4,4.0,38340,55598,Daikin,11276.470588235294
"Carrier 1.5 Ton 3 star Dura Fresh NEO Split AC (CAS18DF3N8F0, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/715eL5D-URL._AC_UL320_.jpg,https://www.amazon.in/Carrier-1-5-Star-Split-White/dp/B079W9VWVF/ref=sr_1_207?qid=1679134248&s=kitchen&sr=1-207,2.5,3.0,39990,55990,Carrier,15996.0
Voltas 1 Ton 5 Star Inverter Split AC (Copper SAC_125V_DZX White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/516pUFL1qyL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Split-Copper-SAC_125V_DZX/dp/B07P155R8P/ref=sr_1_211?qid=1679134248&s=kitchen&sr=1-211,4.1,187.0,37999,55990,Voltas,9268.048780487805
"Daikin 1.8 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, FTKR60U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41+OYtUdLNL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-Filter-FTKR60U/dp/B09R4RMSHZ/ref=sr_1_212?qid=1679134248&s=kitchen&sr=1-212,4.0,21.0,69979,88990,Daikin,17494.75
"Haier Wash Clean Inverter Split AC (1.2 Ton, 3 Star Rating, White), HSU15Q-TCW3B(INV)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51JkBY6hX5L._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Rating-HSU15Q-TCW3B-INV/dp/B09SP1K4LN/ref=sr_1_215?qid=1679134248&s=kitchen&sr=1-215,4.6,3.0,30990,31490,Haier,6736.956521739131
"LG 1.5 Ton 4 Star Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, 2021 ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51lyOjfKhML._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-MS-Q18HNYA1/dp/B08R93PZK5/ref=sr_1_216?qid=1679134248&s=kitchen&sr=1-216,4.4,563.0,43890,59990,LG,9975.0
"Voltas 2 Ton 3 Star Inverter Compressor Split AC (Copper, SAC 243V SZS(R32), White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41oKXckcdKL._AC_UL320_.jpg,https://www.amazon.in/Voltas-243V-SZS-Split-Inverter/dp/B089QD4PDH/ref=sr_1_218?qid=1679134248&s=kitchen&sr=1-218,4.0,85.0,47770,72990,Voltas,11942.5
"LG 1.5 Ton 3 Star Antibacterial Coating, Dust Filter, Dehumidifier Split System AC (Copper, Inverter, LS-Q18ENXA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61Dq-mCshzL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-LS-Q18ENXA/dp/B088QJ97Z1/ref=sr_1_222?qid=1679134248&s=kitchen&sr=1-222,3.6,13.0,38790,55990,LG,10775.0
"Voltas 2 Ton 5 Star Inverter Split AC (Copper Condenser, 245V CAZZ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61i4S8X7KCL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Condenser-245V-CAZZ/dp/B0B1BYQ8XP/ref=sr_1_220?qid=1679134249&s=kitchen&sr=1-220,3.0,4.0,57990,84990,Voltas,19330.0
"O-General 2.0 Ton 5 Star Inverter Split Air Conditioner - White (ASGG24CETA-B, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61C4vZQ5jiL._AC_UL320_.jpg,https://www.amazon.in/General-Star-Inverter-Split-Conditioner/dp/B09GNL1CFV/ref=sr_1_221?qid=1679134249&s=kitchen&sr=1-221,3.2,7.0,77490,89470,O-General,24215.625
"LG 1.5 Ton 4 Star Inverter Split AC (Copper, Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, 2021 Model,...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51lyOjfKhML._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-MS-Q18KNYA1/dp/B08TCFWVQH/ref=sr_1_223?qid=1679134249&s=kitchen&sr=1-223,4.3,542.0,43890,59990,LG,10206.976744186048
"Godrej 1.5 Ton 3 Star Hot & Cold, Inverter Split AC (100% Copper, Anti-Freeze Thermostat, Twin-Rotary Compressor, 2023 Mod...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51cgbmiHDdL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Anti-Freeze-1-5T-SIH-18ITC3-WWR/dp/B0BP817FQT/ref=sr_1_224?qid=1679134249&s=kitchen&sr=1-224,3.9,297.0,41990,65900,Godrej,10766.666666666666
"Daikin 1.5 Ton 4 Star Inverter Split AC (ATKL50UV16, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41qpiLJCVgL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Split-ATKL50UV16-White/dp/B09SW7PK5L/ref=sr_1_226?qid=1679134249&s=kitchen&sr=1-226,3.4,20.0,41750,58400,Daikin,12279.411764705883
Voltas 1 Ton 3 Star Inverter Split AC (Copper 123V CZT White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61WckdwQnbL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Copper-123V-CZT/dp/B079YD6PFC/ref=sr_1_227?qid=1679134249&s=kitchen&sr=1-227,4.0,156.0,33990,51990,Voltas,8497.5
"FIDEL Tafta Heavy Duty Air Conditioner Outdoor Ac stand for 1 Ton, 1.1 Ton, 1.2 Ton, 1.5 Ton, 2 Ton Outdoor Units (Pack of...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31QA+IVD1jL._AC_UL320_.jpg,https://www.amazon.in/FIDEL-Tafta-Conditioner-Outdoor-Silver/dp/B09Y23YGR5/ref=sr_1_229?qid=1679134249&s=kitchen&sr=1-229,3.6,26.0,699,1499,FIDEL,194.16666666666666
"smartmi Air Purifiers for Home, Works with HomeKit Alexa, Smart Air Purifier with Handle, Auto Mode, 19db, 0.08 µm Particl...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71MO9BOz2UL._AC_UL320_.jpg,https://www.amazon.in/smartmi-Purifiers-Purifier-Particles-Captured/dp/B09WR2967R/ref=sr_1_231?qid=1679134249&s=kitchen&sr=1-231,4.0,1.0,9999,17990,smartmi,2499.75
Voltas Venture Slimline Tower AC (2 Ton White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31jhpl4GmPL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Venture-Slimline-Tower-Ton/dp/B00LWRFMLW/ref=sr_1_236?qid=1679134249&s=kitchen&sr=1-236,3.7,14.0,77990,92990,Voltas,21078.378378378377
LG 1.5 Ton Inverter 3 Star Copper (2022 Range) PS-Q18TNXE1 (R-32) 4-In-1 Convertible Split AC (White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31x9SdMq4JL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Copper-PS-Q18TNXE1-Convertible/dp/B09V34SKRP/ref=sr_1_238?qid=1679134249&s=kitchen&sr=1-238,3.5,4.0,38990,59990,LG,11140.0
"Daikin 1.0 Ton 4 Star Inverter Split AC (ATKL35UV16, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31Q0wGWtOlL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Split-ATKL35UV16-White/dp/B09SW6XS13/ref=sr_1_239?qid=1679134249&s=kitchen&sr=1-239,3.5,29.0,36420,48200,Daikin,10405.714285714286
"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protectio...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61uVPS3AaWL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q19WNZE/dp/B09NS6NXB5/ref=sr_1_240?qid=1679134249&s=kitchen&sr=1-240,4.3,485.0,45490,76990,LG,10579.06976744186
"Haier 1.6 Ton 5 Star Heavy Duty Inverter Split AC(Frost Self Clean, Triple Inverter+ Technology,2023 Model, HSU19E-TXG5BE-...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31inUiyLvlL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Triple-Technology-HSU19E-TXG5BE-INV/dp/B0BSFR7FCV/ref=sr_1_241?qid=1679134249&s=kitchen&sr=1-241,5.0,1.0,45990,72490,Haier,9198.0
Mitsubishi Heavy Duty SRK13CRS Split 3 Star 1.1 Ton Air Conditioner (White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/419TxkUq0XL._AC_UL320_.jpg,https://www.amazon.in/Mitsubishi-Heavy-SRK13CRS-Split-Conditioner/dp/B07FDLHDVS/ref=sr_1_243?qid=1679134249&s=kitchen&sr=1-243,3.6,4.0,45999,49000,Mitsubishi,12777.5
"LG 1.5 Ton 4 Star Inverter Split AC (Copper, LS-Q18YNYA, Convertible 4-in-1 Cooling, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61oBNxWvthL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-LS-Q18YNYA-Convertible-Cooling/dp/B082TG6BGN/ref=sr_1_245?qid=1679134251&s=kitchen&sr=1-245,4.2,255.0,40800,55990,LG,9714.285714285714
"LG 1.5 Ton 5 Star Dual Inverter Split AC (Copper, 2019 Mode, lKS-Q18HNZD , White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41wxMmCSXqL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-KS-Q18HNZD/dp/B07MYK25X4/ref=sr_1_246?qid=1679134251&s=kitchen&sr=1-246,4.2,1420.0,45590,55990,LG,10854.761904761905
Hexzone® TAFTA Outdoor Ac Stand (Wall),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/4168K9OW3jL._AC_UL320_.jpg,https://www.amazon.in/Hexzone%C2%AE-TAFTA-Outdoor-Stand-Wall/dp/B0B2SK5B6Y/ref=sr_1_247?qid=1679134251&s=kitchen&sr=1-247,3.0,1.0,599,1349,Hexzone®,199.66666666666666
"LG 1.5 Ton 3 Star Inverter Split AC (Copper, Convertible 4-in-1 Cooling, HD Filter, 2021 Model, LS-Q18PNXA1, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51lyOjfKhML._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Cooling-LS-Q18PNXA1/dp/B08V4YFFQ2/ref=sr_1_248?qid=1679134251&s=kitchen&sr=1-248,4.3,169.0,38890,55490,LG,9044.186046511628
"LG 1.5 Ton 5 Star Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter, 2021 Model, MS-Q18WNZA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EI5Q3gGzL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Cooling-MS-Q18WNZA/dp/B08R8XLRR8/ref=sr_1_249?qid=1679134251&s=kitchen&sr=1-249,4.4,3562.0,53775,67990,LG,12221.590909090908
"Carrier 2.0 Ton 5 Star Wi-Fi Inverter Split AC (Copper, 24K 5 STAR EMPERIA CXI,PM2.5 filter, 2022 Model,R32,White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/21zgJ6AsLxL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-Copper-EMPERIA-CXI/dp/B09ZSTSVJ2/ref=sr_1_250?qid=1679134251&s=kitchen&sr=1-250,4.2,4.0,56750,74990,Carrier,13511.904761904761
"LG 2.0 Ton 3 Star Hot and Cold Inverter Split AC (Copper, LS-H24VNXD, White, Active Energy Control)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41WOz-0xZpL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Split-Copper-LS-H24VNXD/dp/B07VQLMJHG/ref=sr_1_251?qid=1679134251&s=kitchen&sr=1-251,4.5,62.0,65990,88990,LG,14664.444444444445
"CARRIER SPLIT AC 1 TON 3 STAR FIX SPEED (12K 3 STAR DURAFRESH NEO,COPPER)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31SImRh-vLL._AC_UL320_.jpg,https://www.amazon.in/CARRIER-SPLIT-STAR-SPEED-DURAFRESH/dp/B07QGBCN4G/ref=sr_1_252?qid=1679134251&s=kitchen&sr=1-252,1.0,1.0,34990,42100,CARRIER,34990.0
"Haier 1 Ton 3 Star Antibacterial Coating, Dust Filter, Dehumidifier Split System AC (Copper, 2020, HSU12T-TFW3B, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51pOTUxBzFL._AC_UL320_.jpg,https://www.amazon.in/Haier-Split-Copper-HSU12T-TFW3B-White/dp/B085P7F3X3/ref=sr_1_253?qid=1679134251&s=kitchen&sr=1-253,4.1,224.0,29500,49500,Haier,7195.121951219513
"Samsung 1.5 Ton 3 Star Windfree Technology, Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Tri Care Filter, 2...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81ZfgUcbcdS._AC_UL320_.jpg,https://www.amazon.in/Samsung-Windfree-Technology-Convertible-AR18BY3AQWK/dp/B09SZNRJYB/ref=sr_1_260?qid=1679134251&s=kitchen&sr=1-260,4.2,25.0,39990,61990,Samsung,9521.42857142857
"Carrier 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, CAI18ES3R30F0, 2021 Model, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61U-2N2zoWL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Inverter-Copper-Filter-CAI18ES3R30F0/dp/B08T8JXTHL/ref=sr_1_262?qid=1679134251&s=kitchen&sr=1-262,4.2,218.0,39890,53990,Carrier,9497.619047619048
"Voltas 1.5 Ton 3 Star Adjustable Inverter Copper Split AC R32 (183V_ADJ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/21dM59AepyL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-R32-183V_ADJ/dp/B0837P6RSF/ref=sr_1_265?qid=1679134251&s=kitchen&sr=1-265,3.5,13.0,35990,59990,Voltas,10282.857142857143
Voltas 1 Ton 3 Star Inverter Split AC (Copper 123VCZTT White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61wWmYdb+3L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Split-Copper-123VCZTT/dp/B07PSZKXJ4/ref=sr_1_266?qid=1679134251&s=kitchen&sr=1-266,3.9,373.0,31950,48990,Voltas,8192.307692307693
"LG 1.5 Ton 3 Star Inverter Split AC (Copper, LS-Q18JNXA, White, 4-in-1 Convertible Cooling, 2020 Model)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61oBNxWvthL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-LS-Q18JNXA-Convertible-Cooling/dp/B0845F1V5H/ref=sr_1_270?qid=1679134251&s=kitchen&sr=1-270,4.1,312.0,38990,55990,LG,9509.756097560976
"LG 1.5 Ton 5 Star AI DUAL Inverter Wi-Fi Split AC (Copper, Super Convertible 6-in-1 Cooling, UV Nano, Anti Allergic Filter...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51hbo8yQ1EL._AC_UL320_.jpg,https://www.amazon.in/LG-Inverter-Convertible-Allergic-PS-Q19UWZF/dp/B09NS7VHF3/ref=sr_1_269?qid=1679134252&s=kitchen&sr=1-269,4.2,54.0,48490,79990,LG,11545.238095238095
"Ogeneral ASGA24BMWA 2.1 Ton 3 Star Fixed Speed Split Air Conditioner ASGA24BMWA, white",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41aGmWdFeGL._AC_UL320_.jpg,https://www.amazon.in/Ogeneral-ASGA24BMWA-Fixed-Speed-Conditioner/dp/B09DX2ZR2V/ref=sr_1_272?qid=1679134252&s=kitchen&sr=1-272,2.5,2.0,66000,74740,Ogeneral,26400.0
"Midea 1.5 Ton 3 Star Split System Inverter AC (Copper, High Ambient upto 52 °C,AG+ Nano Filter, 2021 Model, Santis Pro DLX...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51aWPtuB63L._AC_UL320_.jpg,https://www.amazon.in/Midea-Inverter-Copper-Ambient-Filter/dp/B091Z2WHX4/ref=sr_1_277?qid=1679134252&s=kitchen&sr=1-277,3.8,19.0,33449,57990,Midea,8802.368421052632
"LG 1 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter With Anti-virus Protection,...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51LIaKMoMqL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-anti-virus-protection-PS-Q14SNZE/dp/B09NS6SS7T/ref=sr_1_278?qid=1679134252&s=kitchen&sr=1-278,4.3,74.0,51354,75990,LG,11942.79069767442
"O-General 2.0 Ton 4 Star EFFICIENT & TROPICAL INVERTER Split Air Conditioner - White (ASGG24CPTB-B, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51kxkiSq+XL._AC_UL320_.jpg,https://www.amazon.in/General-EFFICIENT-TROPICAL-INVERTER-Conditioner/dp/B09GP819TN/ref=sr_1_288?qid=1679134252&s=kitchen&sr=1-288,3.2,2.0,62800,72630,O-General,19625.0
"Whirlpool 1.5 Ton 3 Star Split AC (Copper, 1.5T MAGICOOL ELITE PRO 3S COPR, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61FIWqQfW+L._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-1-5T-MAGICOOL-ELITE-COPR/dp/B07QJ68196/ref=sr_1_289?qid=1679134252&s=kitchen&sr=1-289,3.9,213.0,34490,44400,Whirlpool,8843.589743589744
"Voltas 1.5 Ton 3 Star Non-Inverter Split AC (183DZZ, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61p0mCcuMjL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Split-Copper-183DZZ-White/dp/B07N8FJJHD/ref=sr_1_290?qid=1679134252&s=kitchen&sr=1-290,4.0,260.0,37990,51990,Voltas,9497.5
Voltas 1.5 Ton 4 Star Inverter Split AC (Copper 184V SZS White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61c+FKcFJUL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-Copper-184V-SZS/dp/B079PYG14J/ref=sr_1_291?qid=1679134252&s=kitchen&sr=1-291,4.0,430.0,37990,59990,Voltas,9497.5
"O General 2 Ton 5 Star Inverter Split AC (Copper Condenser, ASGG24CGTB-B, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61lTN0lYAgL._AC_UL320_.jpg,https://www.amazon.in/General-Inverter-Copper-Condenser-ASGG24CGTB-B/dp/B09MJ67S87/ref=sr_1_292?qid=1679134252&s=kitchen&sr=1-292,5.0,1.0,82260,85260,O,16452.0
Ogeneral ASGA18BMWA 1.5 Ton 3 Star Fixed Speed Split Air Conditioner ASGA18BMWA (White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51WVG4lb7rL._AC_UL320_.jpg,https://www.amazon.in/Ogeneral-ASGA18BMWA-Fixed-Speed-Conditioner/dp/B09BNGF1T7/ref=sr_1_293?qid=1679134252&s=kitchen&sr=1-293,2.7,6.0,52300,58940,Ogeneral,19370.37037037037
"Samsung 1 Ton 3 Star Fixed Speed Split AC (Copper, AR12RG3BAWK, 2022 Model, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/619H-udsZyL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Copper-AR12RG3BAWK/dp/B08526FXSS/ref=sr_1_294?qid=1679134252&s=kitchen&sr=1-294,4.0,591.0,38811,45990,Samsung,9702.75
"Voltas Adjustable Inverter AC, 1.5 Ton, 3 star-183V CAZAZ",appliances,Air Conditioners,https://m.media-amazon.com/images/I/217ej8OLkFL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Adjustable-Inverter-star-183V-CAZAZ/dp/B09YRWQ1CH/ref=sr_1_293_mod_primary_new?qid=1679134253&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-293,5.0,1.0,36990,56990,Voltas,7398.0
"Godrej 1 Ton 3 Star Inverter Split AC (GIC 12TTC3-WVA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41rnZbv7vBL._AC_UL320_.jpg,https://www.amazon.in/Godrej-Inverter-Split-GIC-12TTC3-WVA/dp/B0B2W25NHS/ref=sr_1_294?qid=1679134253&s=kitchen&sr=1-294,5.0,1.0,28650,40990,Godrej,5730.0
"Mitsubishi Heavy Duty 2.2 Ton 3 Star Non Inverter Split AC (SRK25CSS, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/21bQMJlkv5L._AC_UL320_.jpg,https://www.amazon.in/Mitsubishi-Heavy-Inverter-Split-SRK25CSS/dp/B07PZXD2CM/ref=sr_1_295?qid=1679134253&s=kitchen&sr=1-295,3.8,13.0,79350,83000,Mitsubishi,20881.578947368424
"Midea 1.5 Ton 5 Star Inverter Split AC (Copper, MAI18SR5R30F0, Santis Pro Ryl Inverter AC R32, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/618qQPoDUmL._AC_UL320_.jpg,https://www.amazon.in/Midea-Inverter-Copper-MAI18SR5R30F0-Santis/dp/B08QDWG8Q5/ref=sr_1_298?qid=1679134253&s=kitchen&sr=1-298,3.9,41.0,36490,66990,Midea,9356.410256410256
"Daikin 1.5 Ton Inverter Split Ac 3 Star (Copper, FTKL/RKL-50TV16V, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51u1R9NZ+GL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-FTKL-RKL-50TV16V/dp/B088C3QWD2/ref=sr_1_299?qid=1679134253&s=kitchen&sr=1-299,4.4,4.0,42000,58400,Daikin,9545.454545454544
"Haier Frost Clean Inverter Split AC with 5 in 1 easy Convertible (1.6 Ton, 5 Star Rating, White), HSU19E-TXB5B(INV)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41kvt2PHHGL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Convertible-HSU19E-TXB5B-INV/dp/B09SP3B4PH/ref=sr_1_301?qid=1679134253&s=kitchen&sr=1-301,1.0,2.0,41500,42490,Haier,41500.0
"Carrier Estrella Nx 18K 5 Star Window AC with Energy Saver Mode, 1.5T Estrella NX (5S), 2021 Model, White",appliances,Air Conditioners,https://m.media-amazon.com/images/I/81iQsYHbhRL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Estrella-1-5T-NX-5S/dp/B08YWM1RVQ/ref=sr_1_308?qid=1679134253&s=kitchen&sr=1-308,3.4,7.0,37260,40990,Carrier,10958.823529411766
Voltas 1 Ph Rot. SAC C2-N Venture I-Cassette AC (2 Ton White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31uXFF2wVNL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Ph-Rot-SAC-C2-N/dp/B00LWRR1Q6/ref=sr_1_309?qid=1679134253&s=kitchen&sr=1-309,3.4,3.0,74890,98100,Voltas,22026.470588235294
